List,ID,Time,Word,Translation
N4\N4_13,1270550,638302879170244931,"お釣り, おつり, お釣, 御釣り, 御釣","change (for a purchase), , toilet splashback"
N4\N4_13,1599420,638478808629161695,"中々, なかなか, 中中, 仲々, 仲仲, 却々, 却却","very, considerably, easily, readily, fairly, quite, highly, rather, , by no means, not readily, middle, half-way point, excellent, wonderful, very good"
N4\N4_13,1522050,638478808629162021,"殆ど, ほとんど, 殆んど, 幾ど","almost, nearly, mostly, practically, virtually, basically, just about, all but, பெரும்பாலும், , hardly, barely, scarcely, little, large majority, large proportion, greater part, most (of), almost all (of)"
N4\N4_13,1044440,638478808629162059,クリーニング,"cleaning, dry cleaning, laundry service"
N4\N4_13,1183300,638478808629162156,"温い, ぬるい, 緩い, 微温い, ぬくい","lukewarm, tepid, , lenient, slow, stupid"
N4\N4_13,1472800,638478808629162184,"背中, せなか, 背なか","back (of the body), முதுகு"
N4\N4_13,1565940,638478808629162209,"奢る, おごる, 驕る, 傲る","to give (someone) a treat, , to be extravagant, to live luxuriously, to be proud, to be haughty"
N4\N4_13,1593590,638478808629162237,"ご馳走, ごちそう, 御馳走","treat (esp. food and drink), entertainment, treating someone (to a meal), taking someone to dinner, விருந்து, , gorgeous dinner, feast, excellent food, special dish, delicacy"
N4\N4_13,1427360,638478808629162262,"丁寧, ていねい, 叮嚀","polite, courteous, civil, , careful, close, thorough, conscientious"
N4\N4_13,1394970,638478808629162428,"全額, ぜんがく","total, full amount, sum"
N4\N4_13,1479050,638478808629162453,"半額, はんがく","half the amount (of money), half price, half fare"
N4\N4_13,1437450,638478808629162477,"適当, てきとう, テキトー","suitable, proper, appropriate, adequate, fit, fair, , perfunctory, half-minded, sloppy, lazy, careless, noncommittal, unreliable, irresponsible, haphazard"
N4\N4_13,1604230,638478808629162498,"丸い, まるい, 円い, まろい","round, circular, spherical, , curved, smooth, harmonious, calm, peaceful, amiable, amicable"
N4\N4_13,1545710,638478808629162519,"揺れる, ゆれる","to shake, to sway, to waver"
N4\N4_13,1304420,638478808629162541,"暫く, しばらく, 姑く, 暫らく, 須臾","for a moment, for a minute, , for a while, for some time, for the time being, for now, it's been a long time, long time no see"
N4\N4_13,1040250,638478808629162566,ガソリン,"gasoline, petrol, கல்நெய், பெட்ரோல், பெற்றோல்"
N4\N4_13,1924030,638478808629162587,"セルフスタンド, セルフ・スタンド","self-service gasoline station, self-service petrol station"
N4\N4_13,2825919,638478808629162646,"山下, さんか, やました, さんげ","foot of a mountain, base of a mountain"
N4\N4_13,1755110,638478808629162670,"山元, やまもと, 山下, 山本","foot of a mountain, base of a mountain, , mine, colliery, owner of a mountain, operator of a mine"
N4\N4_13,2838309,638478808629162692,"渡辺鉱, わたなべこう",watanabeite
N4\N4_13,1151120,638478808629162711,"挨拶, あいさつ","greeting, greetings, salutation, salute, condolences, congratulations, வாழ்த்து, , speech (congratulatory or appreciative), address, reply, response, revenge, retaliation, a fine thing to say, dialoging (with another Zen practitioner to ascertain their level of enlightenment), relationship (between people), connection, intervention, mediation, mediator"
N4\N4_13,1592270,638478808629162736,"首, くび, 頸, 頚, 馘, クビ","neck, கழுத்து, , head, dismissal (from a job), firing, sacking"
N4\N4_13,1533820,638478808629162759,"毛, け","hair, , fur, wool, down, plumage, feathers"
N4\N4_13,1075760,638478808629162782,ターミナル,terminal
N4\N4_14,1215330,638563153341710483,"間違える, まちがえる","to make a mistake (in), to commit an error (e.g. in calculation), , to confuse, to mistake something for something else"
N4\N4_14,1526850,638563153441312289,"満席, まんせき","full house, all seats occupied, fully occupied"
N4\N4_14,1387240,638563153554926105,"先ず, まず","first (of all), firstly, to begin with, before anything else, , probably, most likely, almost certainly, virtually, more or less (satisfactory), on the whole, reasonably, anyway, at any rate, for now (at least), for the time being"
N4\N4_14,1316380,638563153656119064,"次, つぎ","next, following, subsequent, , stage, station"
N4\N4_14,2411600,638563156870858926,"お掛け下さい, おかけください, おかけ下さい, 御掛け下さい","please sit down, please have a seat"
N4\N4_14,1266440,638563157336693403,"呼ぶ, よぶ, 喚ぶ","to call out (to), to invoke, அழை, கூப்பிடு, , to summon (a doctor, etc.), to invite, to designate, to name, to brand, to garner (support, etc.), to gather, to take as one's wife"
N4\N4_14,1959570,638563158615796948,"インスタントコーヒー, インスタント・コーヒー",instant coffee
N4\N4_14,1049510,638563158730018058,"コールドコーヒー, コールド・コーヒー",cold coffee
N4\N4_14,1302070,638563158943374973,"参る, まいる, 詣る","to go, to come, to call, , to be defeated, to collapse, to die, to be annoyed, to be nonplussed, to be madly in love, to visit (shrine, grave)"
N4\N4_14,1172230,638563159039728766,"窺う, うかがう, 覗う","to peep (through), to peek, to examine (esp. covertly), , to await (one's chance), to guess, to infer, to gather, to surmise"
N4\N4_14,1577985,638563159203205548,"居る, おる","to be (animate), to exist, , to be ..ing, to (have the audacity to) do"
N4\N4_14,1587290,638563159338305693,"頂く, いただく, 戴く","to receive, to get, to accept, to take, to buy, , to eat, to drink, to be crowned with, to wear (on one's head), to have (on top), to have (as one's leader), to live under (a ruler), to install (a president), to get someone to do something"
N4\N4_14,1363090,638563159438845535,"申す, もうす","to say, to be called, , to do"
N4\N4_14,1472270,638563159615042760,"拝見, はいけん, 拜見","seeing, looking at"
N4\N4_14,1535140,638563159754081853,"お目にかかる, おめにかかる, お目に掛かる, 御目にかかる, 御目に掛かる","to meet (someone of higher status), , to be recognized (esp. by someone of higher status), to be visible, to be seen, to be noticed"
N4\N4_14,1421900,638563159915530920,"致す, いたす",to do
N4\N4_14,2012040,638563160070391493,"存じ上げる, ぞんじあげる, 存じあげる, 存知上げる","to know (someone), , to think, to believe"
N4\N4_14,1291270,638563160234691338,"差し上げる, さしあげる, 差上げる","to lift up, to hold up, to raise, , to give, to present, to offer, to do (for someone)"
N4\N4_14,1303770,638563160481402347,"産業, さんぎょう","industry, , livelihood, occupation"
N4\N4_14,1002400,638563160603039554,"お宅, おたく, 御宅","your house, your home, your family, , your husband, your organization, you"
N4\N4_14,1270810,638563160688615560,"お礼, おれい, 御礼, おんれい","thanks, gratitude, இறைவணக்க முறை, , manners, etiquette, bow, reward, gift, ceremony, ritual"
N4\N4_14,1447000,638563160799641529,"投げる, なげる","to throw, to hurl, to fling, to toss, to cast, எறி, , to give up, to abandon, to throw away, to cast (a glance, shadow, doubt, etc.)"
N4\N4_14,1397300,638563160947432597,"素晴らしい, すばらしい, 素晴しい, 素薔薇しい, すんばらしい","wonderful, splendid, magnificent"
N4\N4_14,1314600,638563161036517991,"似る, にる","to resemble, to look like, to be like, to be alike, to be similar, to take after"
N4\N4_14,1160570,638563161211911077,"育てる, そだてる","to raise, to rear, to bring up, பின்னால், , to train, to teach, to educate, to promote the growth of, to nurture, to foster, to develop"
N4\N4_14,1586390,638563161383758729,"足元, あしもと, 足下, 足もと, 足許","at one's feet, underfoot, one's step (as in ""watch your step""), , gait, pace, most recent, current"
N4\N4_14,1404700,638563161550409114,"足す, たす","to add (numbers), சேர், , to add (something), to top up (with something), to take care of (e.g. one's business)"
N4\N4_14,1404740,638563161674424117,"足りる, たりる","to be sufficient, to be enough, போதுமான, , to be worth doing, to be worthy of, to deserve, to do (the job), to serve, to answer"
N4\N4_14,1333550,638563161852974218,"集まる, あつまる, 集る","to gather, to collect, to assemble, ஒன்றுகூடு"
N4\N4_14,1333560,638563161929998449,"集める, あつめる","to collect, to assemble, to gather, அள்ளு"
N4\N4_14,1408810,638563162055226468,"打つ, うつ, 拍つ, 搏つ, 撲つ, 擣つ","to hit, to strike, to knock, to beat, to punch, to slap, to tap, to bang, to clap, to pound, , to strike (noon, etc.), to sound (cymbals, etc.), to beat (a drum, etc.), to beat (rhythmically, e.g. pulse, waves, etc.), to move, to impress, to touch, to drive in, to hammer in, to put in, to inject, to vaccinate, to type, to send, to transmit, to insert, to write in, to mark, to make (noodles, etc.), to prepare, to till (soil), to sprinkle, to throw, to cast, to do, to carry out, to play, to perform, to engage in (gambling, etc.), to pay (a deposit, etc.), to visit (on a pilgrimage), to line (a coat), to bind (a criminal)"
N4\N4_14,1432850,638563162324750981,"通う, かよう","to go to and from (a place), to go back and forth between, to run between (e.g. bus, train, etc.), to ply between, , to go to (school, work, etc.), to attend, to commute, to frequent, to circulate (e.g. blood, electricity), to be communicated (e.g. thought), to resemble"
N4\N4_14,1441870,638563162553191507,"伝える, つたえる","to convey, to report, to transmit, to communicate, to tell, to impart, to propagate, to teach, to bequeath"
N4\N4_14,1579720,638563162751506640,"寂しい, さびしい, 淋しい, さみしい","lonely, lonesome, solitary, desolate"
N4\N4_14,1455280,638563162926798058,"特別, とくべつ","special, particular, extraordinary, exceptional, especial, சிறப்புமுறைத் தேர்வு"
N4\N4_14,1509430,638563163010225809,"別, べつ, べち","distinction, difference, discrimination, வேறு, , separate, different, another, extra, exception, exclusion, classified by, ranked by, according to"
N4\N4_14,1153520,638563163379823018,"飴, あめ","(hard) candy, toffee, , rice-sugar, sugar made from the starch of rice, potatoes, etc., amber, yellowish-brown"
N4\N4_14,1017240,638563163509344760,"アドレス, アドゥレッス","address, , email address"
N4\N4_14,1153930,638563163622378461,"安全, あんぜん, あんせん","safety, security, பாதுகாப்பு"
N4\N4_14,1477950,638563163727804224,"髪, かみ","hair (on the head), முடி"
N4\N4_14,1385070,638563163865601071,"切手, きって","stamp (postage), merchandise certificate, அஞ்சற்றலை, , அஞ்சல் தலை"
N4\N4_14,1333090,638563165657726244,"習慣, しゅうかん","habit, வழமை, , (social) custom, practice, convention"
N4\N4_14,1364670,638563165806757794,"神社, じんじゃ, じんしゃ",Shinto shrine
N4\N4_14,1476410,638563165965486484,"箸, はし","chopsticks, உண் குச்சிகள்"
N4\N4_14,2022640,638563166057650726,"番, ばん","number (in a series), , (one's) turn, watch, guard, lookout, rank, standing, position, bout, match, pieces (in a collection)"
N4\N4_14,1482290,638563166250690385,"番号, ばんごう","number, series of digits, எண்படு"
N4\N4_14,1552760,638563166348237435,"留守, るす, 留主","absence, being away from home, , house-sitting, house-sitter, being left unattended to (of one's studies, etc.), neglecting"
N4\N4_14,1159810,638563166475099960,"医学, いがく","medical science, medicine, மருத்துவம்"
N4\N4_14,1222840,638563166616388761,"季節, きせつ","season, time of year, பருவ காலம்"
N4\N4_14,1173100,638563166707643812,"雲, くも","cloud, மேகம், , முகில்"
N4\N4_14,1401910,638563166798267068,"草, くさ, 艸","grass, weed, herb, thatch, புல், , ninja, not genuine, substandard, LOL, haha"
N4\N4_14,1255430,638563166930145241,"月, つき","Moon, மாதம், மாசம், திங்கள், , month, moonlight, (a) moon, natural satellite, நிலா"
N4\N4_15,1001640,638602390479380212,"お陰, おかげ, お蔭, 御陰, 御蔭","grace (of God), benevolence (of Buddha), blessing, , assistance, help, aid, effects, influence"
N4\N4_15,1407980,638602390479380648,"多分, たぶん","perhaps, probably, , generous, many, much, great"
N4\N4_15,1351360,638602390479380698,"笑う, わらう, 嗤う, 咲う","to laugh, சிரி, , to smile, to sneer, to ridicule, to be dumbfounded, to be flabbergasted"
N4\N4_15,1256170,638602390479380765,"健康, けんこう","health, நலம், , healthy, sound, fit, wholesome"
N4\N4_15,2005890,638602390479380863,"やる気, やるき, ヤル気, 遣る気","will (to do something), drive, motivation, enthusiasm, eagerness"
N4\N4_15,1009320,638602390479380904,"どんどん, ドンドン","drumming (noise), beating, pounding, banging, booming, stamping, அடித்தல், , rapidly, quickly, steadily, continuously, one after the other, in succession"
N4\N4_15,1507720,638602390479380918,"平日, へいじつ, ひらび","weekday, ordinary days (i.e. non-holiday), , kanji radical 73"
N4\N4_15,1333520,638602390479380937,"週末, しゅうまつ","weekend, வார இறுதி"
N4\N4_15,1073270,638602390479380959,"スポーツクラブ, スポーツ・クラブ","gym, gymnasium"
N4\N4_15,1219680,638602390479380984,"寄る, よる","to approach, to draw near, to come near, to be close to, , to gather (in one place), to come together, to meet, to stop by (while on one's way to another place), to drop by, to make a short visit, to grow old, to grow high (number, etc.), to grow (wrinkly), to lean against, to recline on, to push one's opponent while holding their belt, to decide on a price and come to a deal, to be swayed by (a person), to yield to"
N4\N4_15,1514830,638602390479380999,"募集, ぼしゅう","recruitment, invitation, selection, advertisement, taking applications, , raising (funds, donations, etc.), collection, subscription, solicitation, flotation (of shares, loans, etc.)"
N4\N4_15,1180030,638602390479381015,"応募, おうぼ","application, subscription, entry (competition, raffle, etc.), enlistment, சந்தா"
N4\N4_15,1079290,638602390479381030,"テキスト, テクスト","text, , textbook"
N4\N4_15,1036290,638602390479381045,カーテン,"curtain, curtains, திரைச்சீலை"
N4\N4_15,1075510,638602390479381061,"ソフトウェア, ソフトウエア","software, மென்பொருள்"
N4\N4_15,1094490,638602390479381143,"ハードウェア, ハードウエア","hardware (esp. computer), கணினி வன்பொருள்"
N4\N4_15,1272820,638602390479381159,"光る, ひかる","to shine, to glitter, to be bright"
N4\N4_15,1272780,638602390479381184,"光, ひかり","light, ஒளி, , illumination, ray, beam, gleam, glow, happiness, hope, influence, power, vision, eyesight"
N4\N4_15,1446760,638602390479381208,"島, しま, 嶋","island, தீவு, , one's territory (e.g. of a sex worker, organized crime gang), one's turf"
N4\N4_15,1172400,638602390479381224,"嘘, うそ, 噓, ウソ","lie, fib, falsehood, untruth, பொய், தவரு, , mistake, error, unwise move, bad decision, no way!, unbelievable!, really?!"
N4\N4_15,1242970,638602390479381239,"金持ち, かねもち, 金持, 銀持","rich person, பணக்கார"
N4\N4_15,1928100,638602390479381257,"看護師, かんごし","(hospital) nurse, registered nurse, RN, செவிலியர்"
N4\N4_15,1258710,638602390479381272,"絹, きぬ","silk, பட்டு"
N4\N4_15,1057850,638602390479381288,サラダ,"salad, சாலட்"
N4\N4_15,1403040,638602390479381304,"騒ぐ, さわぐ, 騷ぐ","to make noise, to make racket, to be noisy, , to rustle, to swoosh, to make merry, to clamor, to clamour, to make a fuss, to kick up a fuss, to lose one's cool, to panic, to act flustered, to feel tense, to be uneasy, to be excited"
N4\N4_15,1357980,638602390479381319,"触る, さわる","to touch, to feel, , to get involved (with), to approach, to be harmful to, to hinder, to interfere with, to irritate"
N4\N4_15,1594110,638602390479381337,"仕方, しかた","way, method, means, resource, course"
N4\N4_15,1529410,638602390479381352,"夢, ゆめ","dream, கனவு"
N4\N4_15,1311450,638602390479381368,"糸, いと","thread, yarn, string, நுல்"
N4\N4_15,1382440,638602390479381383,"石, いし","stone, கல், , jewel, precious stone, flint (in a lighter), stone (in the bladder, kidney etc.), calculus"
N4\N4_15,1371920,638602390789467236,"水道, すいどう","water supply, water service, waterworks, tap water, நீர் சேவை, , channel, strait, water course, waterway"
N4\N4_15,1291500,638602390789467534,"砂, すな, 沙, 砂子, いさご","sand, grit, மணல்"
N4\N4_15,1390360,638602390789467562,"戦争, せんそう","war, போர், யுத்தம், , fighting, fierce competition"
N4\N4_15,1356750,638602390789467630,"畳, たたみ, 疊","tatami mat, Japanese straw floor coverings"
N4\N4_15,1426590,638602390789467648,"注射, ちゅうしゃ","injection, jab, shot, ஊசி"
N4\N4_15,1601810,638602390789467669,"髭, ひげ, 鬚, 髯, ヒゲ","moustache, beard, whiskers, தாடி, , whiskers (on a cat, etc.), feelers (on an insect, etc.), (chin) tuft, shadow (on a candlestick chart)"
N4\N4_15,1012800,638602391259699682,"漸と, やっと","at last, finally, , barely, narrowly, just, by the skin of one's teeth"
N4\N4_15,1290310,638602391523812184,"混ぜる, まぜる, 交ぜる, 雑ぜる","to mix, to stir, to blend"
N4\N4_15,1604550,638602391523812547,"見つかる, みつかる, 見付かる","to be found, to be discovered"
N4\N4_15,1284430,638602391523812578,"合う, あう, おう","to come together, to merge, to unite, to meet, கல, , to fit, to match, to suit, to agree with, to be correct, to be profitable, to be equitable, to do ... to each other, to do ... together"
N4\N4_15,1222770,638602391523812602,"祈る, いのる, 祷る, 禱る","to pray, to say a prayer, to say grace, வேண்டு, , to wish, to hope"
N4\N4_15,1514960,638602391523812624,"暮れる, くれる, 眩れる, 暗れる, 昏れる","to get dark, to grow dark, , to end (of a day, year, season, etc.), to come to an end, to close, to be sunk in (e.g. despair), to be lost in (e.g. thought), to be overcome with"
N4\N4_15,1228690,638602391523812648,"急行, きゅうこう","hurrying (to somewhere), rushing, hastening, , express (train)"
N4\N4_15,1348530,638602391523812669,"小鳥, ことり","small bird, little bird"
N4\N4_15,1532870,638602391523812692,"鳴く, なく, 啼く","to make sound (of an animal), to call, to cry, to whine, to sing, to chirp, , to make a meld call (e.g. pung, kong)"
N4\N4_15,1532910,638602391523812713,"鳴る, なる","to sound, to ring, to resound, to echo, to roar, to rumble"
N4\N4_15,1451490,638602391523812735,"動物園, どうぶつえん","zoo, zoological gardens, விலங்குக் காட்சிச்சாலை"
N4\N4_15,1606590,638602391523812759,"別れる, わかれる","to part (usu. of people), to part from, to part with, to be apart from, , to separate (of a couple), to break up, to divorce, to lose (e.g. one's mother), to be bereaved"
N4\N4_15,1297210,638602391523812781,"咲く, さく","to bloom, to flower, to blossom, to open, பூ, , to rise up (of breaking waves)"
N4\N4_15,1436570,638602391523812802,"締める, しめる","to tie, to fasten, to tighten, , to wear (necktie, belt), to put on, to total, to sum, to be strict with, to economize, to economise, to cut down on, to salt, to marinate, to pickle, to make sushi adding a mixture of vinegar and salt, to kill (fish, poultry, etc.)"
N4\N4_15,1427900,638602391523812823,"張る, はる, 貼る","to stick, to paste, to affix, , to stretch, to spread, to strain, to tighten, to put up (tent), to form (e.g. ice on a pond), to fill, to swell, to stick out, to slap, to post (a link, etc. online), to be expensive, to keep a watch on, to be on the lookout, to become one tile away from completion, to span, to generate"
N4\N4_15,1376600,638602391523812842,"正しい, ただしい","right, correct, , proper, righteous, just, honest, truthful, lawful"
N4\N4_15,1379750,638602391523812864,"盛ん, さかん, 旺ん, 壮ん","prosperous, flourishing, thriving, successful, செழிப்பான, , popular, widespread, active, lively, energetic, vigorous, brisk, strong, enthusiastic, eager, hearty, frequent, repeated"
N4\N4_15,1436560,638602391523812888,"閉まる, しまる, 締まる, 緊まる","to be shut, to close, to be closed, , to be firm (of a body, face, etc.), to be well-knit, to be locked, to tighten, to be tightened, to become sober, to become tense"
N4\N4_15,1444780,638602391523812907,"登山, とざん","mountain climbing, ascending a mountain, ascent, மலையேற்றம்"
N4\N4_15,2037250,638602391523812932,"迎えに行く, むかえにいく",to go to meet someone
N4\N4_15,1434180,638602391523812952,"低い, ひくい","low (rank, degree, value, content, quality, etc.), குள்ளமான, , low (position), close to the ground, short (height), deep (voice), in a low key, low (volume)"
N5\N5_01,1311110,638573837801450398,"私, わたし","I, me, என், , நான்"
N5\N5_01,1223615,638573837801450613,"貴方, あなた, 貴女, 貴男","you, , dear, honey"
N5\N5_01,1579350,638573837801450650,"三, さん, ３, 参, 弎, み","three, 3, மூன்று (numeral: ௩)"
N5\N5_01,1582710,638573837801450669,"日本, にほん, にっぽん","Japan, ஜப்பான், , யப்பான்"
N5\N5_01,1424270,638573837801450687,"中国, ちゅうごく, 中國, ちゅうこく","China, சீனா, , Chūgoku region (western part of Honshu comprising the prefectures of Okayama, Hiroshima, Yamaguchi, Tottori and Shimane), central part of a country, main region, province of the second lowest rank (ritsuryō system)"
N5\N5_01,1216170,638573837801450700,"韓国, かんこく","South Korea, Republic of Korea, தென் கொரியா, , Korean Empire (1897-1910)"
N5\N5_01,1149830,638573837801450712,"亜米利加, アメリカ, 亜墨利加","(United States of) America, United States, US, USA, , America (land mass), the Americas"
N5\N5_01,1023840,638573837801450731,"印度, インド","India, இந்தியா"
N5\N5_01,1599200,638573837801450742,"独逸, ドイツ, 独乙","Germany, ஜெர்மனி"
N5\N5_01,1413240,638573837801450761,"大学, だいがく, 大學","university, college, பல்கலைக்கழகம், , former imperial university of Japan (established under the ritsuryō system for the training of government administrators), the Great Learning (one of the Four Books)"
N5\N5_01,1283500,638573837801450773,"高校, こうこう",senior high school
N5\N5_01,1206730,638573837801450788,"学校, がっこう, 學校","school, பள்ளி, பாடசாலை, , பள்ளிக்கூடம்"
N5\N5_01,1387990,638573837801450798,"先生, せんせい","teacher, instructor, master, ஆசிரியர், குரு, , sensei, title or form of address for a teacher, master, doctor, lawyer, etc., intimate or teasing form of address, one's elder"
N5\N5_01,1206900,638573837801450810,"学生, がくせい","student (esp. a university student), கற்பவன், , மாணவர்"
N5\N5_01,1531710,638573837801450823,"名前, なまえ, 名まえ","name, பெயர், , given name, first name"
N5\N5_01,1000450,638573837801450838,"あの方, あのかた, 彼の方","that gentleman, that lady, he, she"
N5\N5_01,1002980,638573837801450848,から,"from (e.g. time, place, numerical quantity), since, , from (originator), by, because, out of (constituent, part), through (e.g. window, vestibule), after, expresses sympathy or warning"
N5\N5_01,1547720,638573837801450915,"来る, くる, 來る","to come (spatially or temporally), to approach, to arrive, வா, , to come back, to do ... and come back, to come to be, to become, to get, to grow, to continue, to come from, to be caused by, to derive from, to come to (e.g. ""when it comes to spinach ..."")"
N5\N5_01,1578850,638573837801450928,"行く, いく, 往く, ゆく","to go, to move (towards), to head (towards), to leave (for), செல், போ, , to move through, to travel across, to walk along (e.g. a road), to go (well, badly, etc.), to proceed, to turn out, to get along, to do (in a particular way), to go (with; a choice), to try, to pass (of time, seasons, etc.), to go by, to stream, to flow, to die, to pass away, to reach (a stage, extent, age, etc.), to get to, to go (so far as ...), to reach (of information, instructions, wind, etc.), to arrive, to continue ..., to go on ..., to (progress) steadily, to gradually ..., to progressively ..., to have an orgasm, to come, to cum, to trip, to get high, to have a drug-induced hallucination"
N5\N5_01,1189370,638573837801450940,"何方, どなた",who
N5\N5_01,1540170,638573837801450952,"友達, ともだち, 友だち","friend, companion, நண்பன், நண்பி, தோழன், தோழி"
N5\N5_01,1159980,638573837801450964,"医者, いしゃ","doctor, physician, மருத்துவர், வைதியர்"
N5\N5_01,1030910,638573837801450977,エンジニア,engineer
N5\N5_01,1198560,638573837910447970,"会社員, かいしゃいん","company employee, office worker, white-collar worker"
N5\N5_01,1057960,638573838199377349,"サラリーマン, サラーリーマン, サラリマン, サラーリマン, サラリー・マン, サラーリー・マン, サラリ・マン, サラーリ・マン","office worker, company employee, company man, salaryman (stereotypical Japanese office worker)"
N5\N5_01,1486650,638573838199377542,"美味しい, おいしい","good(-tasting), nice, delicious, tasty, சுவையான, , attractive (offer, opportunity, etc.), appealing, convenient, favorable, desirable, profitable"
N5\N5_01,1588880,638573838199377564,"大きい, おおきい","big, large, great, பரு, பெரிய, , loud, extensive, spacious, important, decisive, valuable, older, grown up"
N5\N5_01,1592250,638573838199377580,"国, くに, 邦, 國","country, state, நாடு, , region, national government, central government, home (i.e. hometown, home country), province (of Japan), land, earth, தேசம், அரசு"
N5\N5_01,1270910,638573838199377595,"語, ご","word, வார்த்தை, சொல், , language, speech"
N5\N5_01,1366410,638573838383425045,"人, じん","-ian (e.g. Italian), -ite (e.g. Tokyoite), , -er (e.g. performer, etc.), person working with ..., man, people"
N5\N5_01,1049180,638573839175537768,"珈琲, コーヒー","coffee, காப்பி"
N5\N5_01,1467720,638573839175537971,"熱い, あつい","hot (to the touch), வெப்பமான, , passionate (feelings, etc.), ardent, hot (e.g. gaze), hot (e.g. temper), zealous, enthusiastic, fired up, intense, severe, extreme, hot (topic), of interest"
N5\N5_01,1210360,638573839175537992,"寒い, さむい, さぶい","cold (e.g. weather), , uninteresting (esp. joke), lame, dull, weak, corny"
N5\N5_01,2671670,638573839175538007,"幅, の, 布",unit of measurement for cloth breadth (30-38 cm)
N5\N5_01,1522150,638573839175538025,"本, ほん","book, volume, script, நூல், புத்தகம், , this, present, current, ... in question, ... at issue, main, head, principal, real, genuine, regular, proper, counter for long, cylindrical things, counter for films, TV shows, etc., counter for goals, home runs, etc., counter for telephone calls"
N5\N5_01,1323080,638573839175538035,"車, くるま, クルマ","car, automobile, vehicle, வண்டி, வாகணம், , wheel, castor, caster, சில்லு, சக்கிரம், சக்கரம், மோட்டார்"
N5\N5_01,1302680,638573839175538051,"山, やま","mountain, hill, மலை, பெருங்குவியல், , mine (e.g. coal mine), heap, pile, crown (of a hat), thread (of a screw), tread (of a tire), protruding part of an object, high part, climax, peak, critical point, guess, speculation, gamble, criminal case, crime, mountain climbing, mountaineering, festival float (esp. one mounted with a decorative halberd), deck (of playing cards on table, face down, from which cards are drawn), stack, wall, wall tile, temple, temple grounds, wild"
N5\N5_01,1237150,638573839175538062,"教室, きょうしつ","classroom, lecture room, வகுப்பறை, , department (in a university), class, lessons, course, school (for a particular discipline), teaching establishment"
N5\N5_02,1583250,638303657437825613,"否, いいえ, いいや, いえ, いな, いや","no, nay, இல்லை, , well, er, why, you're welcome, not at all, don't mention it"
N5\N5_02,1451750,638303657506653913,"同じ, おなじ, おんなじ","same, identical, equal, uniform, equivalent, similar, common (origin), changeless, alike, ஒரே, , anyway, anyhow, in either case"
N5\N5_02,1198550,638303657844982056,"会社, かいしゃ","company, corporation, நிறுவனம், , workplace"
N5\N5_02,1304970,638303658165402669,"仕事, しごと","work, job, labor, labour, business, task, assignment, occupation, employment, வேலை"
N5\N5_02,1312820,638303658702573466,"資料, しりょう","materials, data, document, தரவுகள்"
N5\N5_02,1299400,638303659850330500,"雑誌, ざっし","journal, magazine, periodical, இதழ்"
N5\N5_02,1362360,638303660570343558,"新聞, しんぶん","newspaper, நாளிதழ், செய்தித்தாள்"
N5\N5_02,1321900,638438602064009503,"写真, しゃしん","photograph, photo, picture, snapshot, snap, புகைப்படம், , moving picture, movie, ஒளிப்படம்"
N5\N5_02,1301940,638438602157689990,"傘, かさ","umbrella, parasol, குடை, , something shaped like an umbrella or a conical hat, shade (of a lamp), mushroom cap, pileus"
N5\N5_02,1208910,638438602206035177,"鞄, かばん, カバン","bag, satchel, briefcase, basket, பை"
N5\N5_02,1584660,638438602597165183,"明日, あした, あす, みょうにち","tomorrow, நாளை, , near future"
N5\N5_02,1565440,638438603030677097,"嗚呼, ああ, 噫, 嗟, 於乎, 於戯, 嗟乎, 吁, あー, あぁ, アー, アア, アァ","ah!, oh!, alas!, , yes, indeed, that is correct, aah, gah, argh, hey!, yo!, uh huh, yeah yeah, right, gotcha"
N5\N5_02,1189130,638438603178539344,どうぞ,"please, kindly, pray, I beg (of you), தயவு செய்து, , by all means, certainly, of course, (go) ahead, (feel) free (to), (you are) welcome (to), please (help yourself to), here you are, to give"
N5\N5_02,1465590,638438603316922361,"入る, はいる, 這入る","to enter, to come in, to go in, to get in, to arrive, , to join (a club, company, etc.), to enter (a university, the army, etc.), to enroll (in), to go into (e.g. politics), to get into, to be contained (in), to be included (in), to be inside (e.g. a box), to come under (a heading), to belong (in a category), to (be able to) fit (in a container, building, etc.), to be (able to be) held, to be (able to be) accommodated, to be introduced, to be brought in, to be installed, to be received, to be obtained, to be scored (of points), to be won (of votes), to turn on, to start functioning, to start working, to enter (a month, season, etc.), to reach (e.g. a climax), to get to (e.g. the main topic), to enter into (e.g. negotiations), to start (doing), to begin, to form (of a crack, fissure, etc.), to develop, to be put in (of effort, spirit, feeling, etc.), to be applied (e.g. of strength), to be ready (of tea, coffee, etc.), to be made, to enter the body (of alcohol), to become drunk"
N5\N5_02,1002430,638438603521458063,"お茶, おちゃ, 御茶","tea (usu. green), தேனீர் சடங்கு, , tea break (at work), tea ceremony, தேநீர்"
N5\N5_02,1371260,638438603687154104,"水, みず, み","water (esp. cool, fresh water, e.g. drinking water), தண்ணீர், , fluid (esp. in an animal tissue), liquid, flood, floodwaters, water offered to wrestlers just prior to a bout, break granted to wrestlers engaged in a prolonged bout, நீர்"
N5\N5_02,1280770,638438604070078703,"紅茶, こうちゃ","black tea, பிளாக் டீ"
N5\N5_02,1065950,638438604322189315,ジュース,"juice, சாறு, , soft drink (usu. fruit-based), sweetened drink"
